Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Theta,Guess Log Likelihood,True Log Likelihood
5,4.740305672890429,21.986365699297835,1634.6918230482606,23.0,30000.000004353515,13.936854733537388,16.036072921103738,1542.9266210598219,26,29771.431943803284,1.755892423562106,0.6750038830211521,404.6052723112141,24.595314489912653
4,-8.57782608446098,-12.009605736373942,2360.0143558037125,27.0,30001.74637408313,-13.093879510556405,-11.86676450450608,2431.3320219106563,26,31379.127441671117,1.2898802285213444,2.820566990870342,1465.1563569424752,25.61987257465168
5,-9.732195761411106,1.3531517845503913,803.0208805053353,28.0,30855.434736334573,-48.25035775496606,13.680633437256631,383.0703508345014,26,21860.993227247527,1.584573701809569,1.275115231094379,165.71539918961457,24.790681181568743
4,-59.241500187223124,-20.691223240222087,1001.8126250842556,28.0,29897.924351695852,-73.87817589157758,-22.156854914210626,554.7237127551574,26,21693.903570192015,1.635769330079785,0.49052884269443187,614.7670694189741,22.97128642605375
5,-0.6916957212088164,-2.4536604249481684,1306.9926870497684,20.0,30720.50279652859,0.06412312506657258,22.9857098479049,999.3619126708273,26,28074.27343477127,1.2332013605764378,5.445269504815825,231.58737255002507,30.085018346123434
4,-37.53864015165749,16.357598032719295,998.561617148403,25.0,29310.22902585245,-43.746809046350535,25.46867369481498,400.9334067896481,26,25424.847134976197,1.342121838906581,1.0524490321502056,442.44191477536174,20.802257098883473
4,-51.434966703576805,-61.76574998103803,1017.3908648684337,20.0,21106.073701389738,-63.69025902046596,-40.97398349522116,499.6470199684264,26,21061.589310527797,1.3455171635877738,4.4142877507544,72.27745178658185,23.32522979228858
4,-27.599983863399473,11.549506757933727,1530.97956932481,25.0,30751.673687368566,-65.22318951395233,13.390640674999588,723.34498908879,26,22828.127377743564,1.2999997182554293,0.7815093278242444,331.03718568432794,25.160530617065348
5,-6.9234225110207035,-5.71779185986901,1206.738204688213,28.0,34063.08096880693,-73.66034469973538,-14.34937194126789,414.39358787650815,26,20664.932184370766,1.9024530485237032,5.262451750426128,676.5016564374309,27.032245774310923
4,-28.036192879430303,27.76018778372213,1438.9870204676008,29.0,31144.15473709177,-35.0047510268586,76.91694943547171,747.5067663011654,26,22445.71668215309,1.7041886968598134,6.252070108356152,956.6761546429443,24.199732023703717
4,-6.236913304194275,-84.97968556848875,995.7253535051535,24.0,31995.099223076424,4.994913709560365,-14.77879090727589,423.9976608687651,26,27558.17008674198,1.2451326533962115,3.4322468860853044,137.07957415393852,21.47417839165061
4,-21.11882952305973,12.205184928815697,2291.0757686724264,25.0,32147.35677480115,-23.371222363554935,28.565369436928705,2030.0501254862156,26,29920.90732498627,1.9469696575517736,1.2725973797540029,339.5477097971459,23.465171882275882
4,-40.817284576718805,16.41816377241105,870.8453697842974,26.0,28626.999730081654,-64.18477352022562,20.025695413118882,337.11034484405104,26,21647.019982744434,1.2081009798745042,1.5530958190566297,206.1344523061798,24.02527427879454
4,-52.09404058294513,-27.312015796857338,1276.9447254905997,27.0,30119.048448000707,-80.40097301421594,-18.246320034011916,691.9826459284199,26,21515.01639295606,1.6144227073506296,2.0245364948253246,200.34449782609244,22.9909960614238
5,-12.00263379638028,-12.002808353402543,1601.6018550267231,27.0,30000.82126621081,-48.39045747104315,9.772513685284451,1658.1546872569902,26,25592.591307529943,1.6958234130870031,2.3418785526202397,1404.8096303208765,25.30769473830196
4,-47.08201770327287,-47.33540834273643,1326.808242476768,32.0,25163.420218673837,-30.548195663066636,-10.902427901477523,3321.623800422711,26,30693.175671619887,1.7304924718011985,3.560983239128211,1758.7531523104087,25.495181025956114
4,24.448746093980503,13.512770743210694,1377.1663289011135,23.0,30249.45930718702,24.994583024525554,5.545789092873861,1188.6417470791596,26,30155.359808829908,1.7695946791442339,0.9064547436294678,179.50032382038435,25.187677001930666
4,-8.44609115706453,0.42971027742044043,1115.8386633189648,28.0,32155.69775102233,-22.377674993071622,12.853160001940296,924.5681721904507,26,28894.738250818355,1.445597955485486,2.631370520091053,737.4638301993759,25.81228753064559
